RingSize, Wall clock time, User time, System time, Memory (kbytes)
11, 1.76, 4.65, 0.53
12, 1.76, 4.63, 0.52
13, 1.82, 4.63, 0.55
14, 2.70, 4.74, 0.57
15, 1.82, 4.65, 0.55
3, 1.85, 4.49, 0.54
4, 1.68, 4.30, 0.50
5, 1.72, 4.57, 0.53
6, 1.74, 4.47, 0.54
7, 2.05, 4.31, 0.49
8, 1.71, 4.49, 0.51
9, 1.79, 4.51, 0.55
10, 3.61, 4.64, 0.56
11, 2.53, 4.64, 0.54
12, 1.84, 4.65, 0.52
13, 1.81, 4.63, 0.55
14, 1.85, 4.65, 0.57
15, 1.85, 4.83, 0.56
3, 1.77, 4.44, 0.52
4, 2.58, 4.62, 0.55
5, 1.85, 4.46, 0.53
6, 1.69, 4.48, 0.51
7, 1.68, 4.48, 0.50
8, 1.69, 4.43, 0.51
9, 1.70, 4.48, 0.50
10, 1.66, 4.38, 0.48
11, 1.81, 4.72, 0.56
12, 2.10, 4.63, 0.53
13, 1.76, 4.58, 0.53
14, 1.79, 4.60, 0.52
15, 1.98, 4.65, 0.55
3, 1.79, 4.52, 0.53
4, 1.81, 4.41, 0.50
5, 1.69, 4.45, 0.53
6, 1.68, 4.43, 0.51
7, 1.72, 4.58, 0.52
8, 1.74, 4.55, 0.53
9, 1.91, 4.48, 0.52
10, 2.13, 4.65, 0.54
11, 2.44, 4.51, 0.52
12, 1.79, 4.62, 0.53
13, 2.68, 4.75, 0.57
14, 1.80, 4.71, 0.54
15, 1.83, 4.73, 0.54
3, 1.92, 4.42, 0.50
4, 1.75, 4.47, 0.53
5, 2.08, 4.39, 0.53
6, 1.70, 4.52, 0.52
7, 1.75, 4.64, 0.55
8, 1.88, 4.59, 0.54
9, 1.74, 4.54, 0.53
10, 1.74, 4.56, 0.53
11, 1.80, 4.51, 0.53
12, 1.77, 4.63, 0.54
13, 1.85, 4.65, 0.52
14, 2.29, 4.67, 0.54
15, 1.79, 4.64, 0.54
3, 1.64, 4.42, 0.50
4, 2.21, 4.49, 0.53
5, 2.79, 4.54, 0.54
6, 1.70, 4.44, 0.52
7, 1.72, 4.46, 0.52
8, 1.73, 4.58, 0.51
9, 1.74, 4.53, 0.53
10, 2.18, 4.53, 0.55
11, 1.72, 4.52, 0.52
12, 1.82, 4.60, 0.55
13, 2.12, 4.67, 0.55
14, 1.80, 4.70, 0.54
15, 1.82, 4.68, 0.55
3, 1.66, 4.42, 0.50
4, 1.67, 4.43, 0.51
5, 1.67, 4.45, 0.51
6, 1.76, 4.64, 0.53
7, 1.73, 4.52, 0.50
8, 1.72, 4.52, 0.54
9, 1.74, 4.52, 0.53
10, 1.79, 4.60, 0.54
11, 1.90, 4.48, 0.65
12, 1.94, 4.64, 0.57
13, 5.66, 4.70, 0.57
14, 2.15, 4.76, 0.58
15, 2.21, 4.75, 0.58
3, 1.82, 4.44, 0.58
4, 1.72, 4.54, 0.54
5, 1.66, 4.33, 0.50
6, 1.75, 4.45, 0.55
7, 1.79, 4.37, 0.56
8, 1.89, 4.53, 0.57
9, 1.77, 4.50, 0.56
10, 1.82, 4.73, 0.58
11, 2.22, 4.62, 0.58
12, 1.81, 4.55, 0.56
13, 1.87, 4.65, 0.58
14, 2.53, 4.70, 0.57
15, 1.99, 4.65, 0.56
3, 3.24, 4.38, 0.54
4, 1.70, 4.39, 0.54
5, 1.81, 4.45, 0.58
6, 2.96, 4.46, 0.56
7, 1.77, 4.46, 0.55
8, 1.79, 4.48, 0.59
9, 2.07, 4.57, 0.57
10, 1.81, 4.56, 0.58
11, 2.02, 4.62, 0.67
12, 1.97, 4.52, 0.54
13, 1.80, 4.59, 0.55
14, 1.86, 4.59, 0.54
15, 1.85, 4.55, 0.60
3, 2.09, 4.42, 0.56
4, 1.83, 4.27, 0.56
5, 1.98, 4.36, 0.62
6, 1.92, 4.47, 0.56
7, 3.30, 4.59, 0.56
8, 1.78, 4.53, 0.57
9, 1.87, 4.40, 0.59
10, 1.87, 4.56, 0.55
11, 1.84, 4.49, 0.55
12, 1.98, 4.60, 0.63
13, 2.39, 4.70, 0.58
14, 2.38, 4.72, 0.58
15, 2.33, 4.63, 0.57
3, 1.87, 4.38, 0.58
4, 1.72, 4.45, 0.53
5, 2.07, 4.39, 0.55
6, 1.98, 4.10, 0.71
7, 1.89, 4.41, 0.61
8, 1.90, 4.41, 0.59
9, 2.04, 4.55, 0.69
10, 1.99, 4.37, 0.63
11, 1.85, 4.39, 0.61
12, 1.92, 4.56, 0.61
13, 1.80, 4.59, 0.54
14, 1.76, 4.44, 0.53
15, 1.81, 4.55, 0.53
3, 1.77, 4.46, 0.57
4, 1.76, 4.39, 0.56
5, 1.81, 4.46, 0.59
6, 1.79, 4.38, 0.59
7, 1.85, 4.30, 0.61
8, 1.88, 4.33, 0.61
9, 1.86, 4.44, 0.61
10, 2.92, 4.53, 0.57
11, 2.34, 4.56, 0.57
12, 1.79, 4.57, 0.55
13, 1.98, 4.51, 0.57
14, 2.06, 4.60, 0.56
15, 1.97, 4.68, 0.57
3, 3.16, 4.45, 0.55
4, 2.07, 4.56, 0.55
5, 1.92, 4.47, 0.55
6, 1.88, 4.50, 0.54
7, 1.77, 4.56, 0.53
8, 1.76, 4.55, 0.55
9, 1.97, 4.45, 0.56
10, 1.82, 4.57, 0.56
11, 1.75, 4.50, 0.53
12, 1.80, 4.55, 0.55
13, 1.75, 4.44, 0.53
14, 1.87, 4.61, 0.57
15, 1.91, 4.65, 0.60
3, 1.93, 4.48, 0.54
4, 1.80, 4.40, 0.59
5, 1.82, 4.65, 0.60
6, 1.98, 4.56, 0.57
7, 1.77, 4.55, 0.56
8, 2.03, 4.57, 0.56
9, 1.80, 4.57, 0.56
10, 2.77, 4.60, 0.57
11, 1.77, 4.49, 0.54
12, 1.83, 4.61, 0.57
13, 2.04, 4.62, 0.56
14, 2.66, 4.68, 0.56
15, 1.78, 4.46, 0.55
3, 2.53, 4.46, 0.55
4, 1.71, 4.39, 0.53
5, 1.77, 4.54, 0.56
6, 1.87, 4.44, 0.52
7, 2.13, 4.48, 0.57
8, 2.21, 4.61, 0.57
9, 1.81, 4.54, 0.56
10, 1.79, 4.59, 0.55
11, 1.89, 4.55, 0.54
12, 1.83, 4.54, 0.56
13, 1.87, 4.66, 0.56
14, 1.83, 4.63, 0.57
15, 1.89, 4.76, 0.57
3, 1.75, 4.50, 0.59
4, 1.80, 4.31, 0.51
5, 1.97, 4.55, 0.55
6, 1.76, 4.42, 0.57
7, 1.75, 4.42, 0.57
8, 1.77, 4.48, 0.56
9, 2.39, 4.57, 0.58
10, 2.92, 4.53, 0.54
11, 1.89, 4.61, 0.57
12, 1.83, 4.59, 0.57
13, 3.66, 4.56, 0.56
14, 1.87, 4.61, 0.58
15, 2.07, 4.73, 0.59
3, 1.93, 4.48, 0.55
4, 2.02, 4.40, 0.53
5, 1.75, 4.45, 0.57
6, 2.14, 4.47, 0.56
7, 1.82, 4.59, 0.57
8, 1.81, 4.61, 0.58
9, 1.98, 4.58, 0.58
10, 1.83, 4.52, 0.56
11, 2.41, 4.62, 0.57
12, 1.84, 4.69, 0.57
13, 2.31, 4.63, 0.58
14, 1.80, 4.59, 0.54
15, 1.84, 4.67, 0.56
3, 1.68, 4.34, 0.51
4, 1.74, 4.42, 0.55
5, 1.73, 4.39, 0.55
6, 2.30, 4.45, 0.53
7, 1.80, 4.63, 0.57
8, 1.84, 4.63, 0.58
9, 2.60, 4.61, 0.57
10, 1.79, 4.44, 0.55
11, 1.83, 4.66, 0.58
12, 2.87, 4.76, 0.60
13, 2.14, 4.45, 0.54
14, 1.86, 4.72, 0.58
15, 1.85, 4.64, 0.57
3, 1.99, 4.44, 0.57
4, 1.77, 4.53, 0.56
5, 1.80, 4.51, 0.56
6, 2.05, 4.37, 0.51
7, 1.72, 4.47, 0.53
8, 1.77, 4.50, 0.54
9, 2.62, 4.63, 0.57
10, 1.79, 4.48, 0.53
11, 2.20, 4.68, 0.57
12, 1.93, 4.52, 0.54
13, 2.93, 4.65, 0.56
14, 1.83, 4.66, 0.56
15, 2.29, 4.73, 0.57
3, 2.24, 4.42, 0.53
4, 1.73, 4.53, 0.54
5, 1.89, 4.48, 0.54
6, 2.23, 4.46, 0.54
7, 1.78, 4.63, 0.57
8, 1.81, 4.55, 0.56
9, 2.33, 4.49, 0.52
10, 1.79, 4.61, 0.55
11, 1.77, 4.55, 0.54
12, 1.86, 4.75, 0.59
13, 1.95, 4.71, 0.61
14, 1.83, 4.67, 0.56
15, 1.95, 4.58, 0.56
3, 2.00, 4.53, 0.56
4, 1.70, 4.43, 0.52
5, 1.73, 4.42, 0.53
6, 2.11, 4.44, 0.54
7, 1.80, 4.44, 0.62
8, 1.79, 4.53, 0.58
9, 2.30, 4.50, 0.55
10, 1.93, 4.57, 0.55
11, 2.83, 4.49, 0.52
12, 1.89, 4.57, 0.58
13, 3.95, 4.57, 0.58
14, 2.70, 4.61, 0.55
15, 2.03, 4.66, 0.55
3, 1.69, 4.47, 0.53
4, 1.71, 4.48, 0.53
5, 1.69, 4.42, 0.51
6, 1.75, 4.53, 0.54
7, 1.71, 4.47, 0.52
8, 1.73, 4.48, 0.53
9, 1.93, 4.51, 0.58
10, 1.78, 4.40, 0.52
11, 1.81, 4.54, 0.58
12, 2.05, 4.68, 0.56
13, 2.20, 4.66, 0.53
14, 2.06, 4.75, 0.58
15, 2.11, 4.71, 0.55
3, 2.12, 4.57, 0.54
4, 1.79, 4.44, 0.51
5, 1.74, 4.50, 0.53
6, 2.28, 4.56, 0.54
7, 2.29, 4.60, 0.55
8, 1.83, 4.70, 0.58
9, 2.02, 4.56, 0.55
10, 1.79, 4.57, 0.54
11, 2.22, 4.68, 0.58
12, 1.83, 4.57, 0.57
13, 2.42, 4.56, 0.54
14, 2.21, 4.63, 0.55
15, 1.84, 4.74, 0.55
3, 1.84, 4.45, 0.51
4, 1.67, 4.35, 0.51
5, 1.78, 4.61, 0.55
6, 1.76, 4.57, 0.55
7, 1.95, 4.55, 0.54
8, 1.74, 4.40, 0.54
9, 1.78, 4.57, 0.53
10, 1.72, 4.41, 0.52
11, 1.82, 4.67, 0.56
12, 1.99, 4.55, 0.54
13, 2.81, 4.56, 0.59
14, 1.80, 4.64, 0.54
15, 2.50, 4.60, 0.52
3, 1.72, 4.48, 0.55
4, 2.01, 4.45, 0.55
5, 2.69, 4.48, 0.55
6, 2.24, 4.59, 0.55
7, 1.72, 4.46, 0.52
8, 1.70, 4.45, 0.51
9, 1.78, 4.61, 0.53
10, 2.27, 4.61, 0.57
11, 1.91, 4.44, 0.52
12, 1.80, 4.56, 0.55
13, 2.03, 4.65, 0.57
14, 2.04, 4.67, 0.55
15, 1.87, 4.70, 0.57
3, 2.01, 4.48, 0.55
4, 1.70, 4.39, 0.52
5, 1.76, 4.50, 0.54
6, 2.49, 4.51, 0.54
7, 1.69, 4.36, 0.48
8, 1.77, 4.54, 0.55
9, 2.51, 4.48, 0.51
10, 1.76, 4.55, 0.54
11, 1.77, 4.56, 0.54
12, 2.12, 4.67, 0.57
13, 2.78, 4.61, 0.54
14, 2.50, 4.58, 0.55
15, 1.89, 4.78, 0.58
3, 2.10, 4.46, 0.54
4, 1.74, 4.44, 0.54
5, 2.05, 4.46, 0.52
6, 1.73, 4.49, 0.53
7, 1.84, 4.45, 0.53
8, 2.14, 4.55, 0.55
9, 1.78, 4.47, 0.56
10, 1.78, 4.50, 0.53
11, 2.34, 4.54, 0.55
12, 2.10, 4.64, 0.55
13, 2.45, 4.62, 0.54
14, 1.84, 4.78, 0.57
15, 2.18, 4.67, 0.57
3, 1.72, 4.43, 0.55
4, 1.73, 4.49, 0.53
5, 1.71, 4.38, 0.55
6, 1.85, 4.48, 0.57
7, 2.49, 4.49, 0.53
8, 1.77, 4.56, 0.56
9, 1.78, 4.55, 0.55
10, 2.27, 4.53, 0.53
11, 2.15, 4.63, 0.56
12, 1.80, 4.55, 0.55
13, 2.11, 4.72, 0.57
14, 1.88, 4.54, 0.56
15, 1.90, 4.68, 0.60
3, 1.77, 4.47, 0.57
4, 2.10, 4.49, 0.53
5, 1.78, 4.46, 0.53
6, 1.77, 4.53, 0.55
7, 1.86, 4.41, 0.53
8, 1.97, 4.47, 0.57
9, 1.80, 4.47, 0.53
10, 2.28, 4.62, 0.56
11, 2.85, 4.64, 0.55
12, 2.09, 4.74, 0.61
13, 2.58, 4.55, 0.53
14, 1.81, 4.57, 0.55
15, 1.87, 4.68, 0.59
3, 2.46, 4.45, 0.56
4, 2.13, 4.53, 0.57
5, 1.77, 4.58, 0.57
6, 1.90, 4.59, 0.57
7, 1.84, 4.60, 0.61
8, 2.12, 4.52, 0.54
9, 1.77, 4.40, 0.54
10, 2.03, 4.46, 0.53
11, 2.23, 4.55, 0.57
12, 2.63, 4.57, 0.54
13, 1.81, 4.52, 0.54
14, 1.81, 4.62, 0.55
15, 2.31, 4.78, 0.58
3, 2.23, 4.62, 0.58
4, 2.45, 4.30, 0.51
5, 1.79, 4.44, 0.56
6, 1.81, 4.64, 0.59
7, 1.70, 4.51, 0.52
8, 2.20, 4.58, 0.52
9, 1.77, 4.60, 0.54
10, 2.05, 4.56, 0.52
11, 1.75, 4.56, 0.53
12, 1.76, 4.58, 0.53
13, 1.77, 4.53, 0.53
14, 2.08, 4.61, 0.53
15, 1.91, 4.79, 0.58
3, 1.88, 4.41, 0.53
4, 1.76, 4.56, 0.55
5, 1.85, 4.56, 0.55
6, 2.17, 4.61, 0.55
7, 2.05, 4.63, 0.54
8, 1.78, 4.62, 0.56
9, 2.33, 4.46, 0.55
10, 2.54, 4.61, 0.58
11, 2.47, 4.73, 0.58
12, 2.19, 4.70, 0.54
13, 1.81, 4.58, 0.54
14, 1.90, 4.64, 0.55
15, 1.79, 4.64, 0.54
3, 1.96, 4.40, 0.50
4, 1.69, 4.41, 0.50
5, 1.75, 4.59, 0.53
6, 1.71, 4.52, 0.51
7, 1.70, 4.48, 0.51
8, 1.68, 4.42, 0.49
9, 1.75, 4.61, 0.53
10, 1.73, 4.51, 0.52
11, 1.73, 4.52, 0.51
12, 1.77, 4.65, 0.54
13, 1.79, 4.64, 0.54
14, 1.80, 4.61, 0.53
15, 1.91, 4.58, 0.51
3, 2.29, 4.48, 0.54
4, 1.87, 4.39, 0.53
5, 2.73, 4.52, 0.55
6, 1.74, 4.64, 0.53
7, 1.72, 4.52, 0.51
8, 1.75, 4.66, 0.53
9, 1.72, 4.53, 0.52
10, 1.72, 4.51, 0.50
11, 1.74, 4.57, 0.51
12, 1.77, 4.62, 0.51
13, 1.80, 4.70, 0.55
14, 1.78, 4.56, 0.52
15, 1.80, 4.66, 0.52
3, 1.78, 4.48, 0.52
4, 2.11, 4.54, 0.51
5, 1.70, 4.51, 0.53
6, 1.80, 4.70, 0.57
7, 2.41, 4.65, 0.55
8, 1.95, 4.58, 0.54
9, 2.14, 4.49, 0.51
10, 2.21, 4.69, 0.56
11, 2.31, 4.61, 0.52
12, 1.74, 4.56, 0.52
13, 1.81, 4.61, 0.52
14, 1.83, 4.71, 0.54
15, 1.83, 4.62, 0.54
3, 2.26, 4.43, 0.50
4, 1.70, 4.44, 0.52
5, 1.72, 4.39, 0.52
6, 1.70, 4.46, 0.50
7, 1.85, 4.49, 0.53
8, 1.73, 4.57, 0.53
9, 1.93, 4.45, 0.50
10, 2.09, 4.59, 0.52
11, 2.37, 4.72, 0.56
12, 1.84, 4.65, 0.54
13, 2.49, 4.60, 0.53
14, 1.79, 4.57, 0.53
15, 2.22, 4.64, 0.54
3, 1.70, 4.46, 0.51
4, 1.80, 4.43, 0.52
5, 1.80, 4.57, 0.53
6, 2.22, 4.52, 0.51
7, 1.75, 4.62, 0.54
8, 1.82, 4.44, 0.51
9, 1.85, 4.71, 0.59
10, 1.70, 4.46, 0.51
11, 1.88, 4.66, 0.54
12, 2.45, 4.60, 0.57
13, 2.63, 4.68, 0.61
14, 2.69, 4.86, 0.60
15, 2.87, 4.64, 0.55
3, 1.81, 4.61, 0.58
4, 2.19, 4.39, 0.51
5, 1.81, 4.55, 0.55
6, 1.78, 4.53, 0.57
7, 2.43, 4.53, 0.54
8, 2.08, 4.58, 0.55
9, 1.76, 4.53, 0.53
10, 1.81, 4.55, 0.53
11, 1.72, 4.47, 0.50
12, 1.74, 4.54, 0.52
13, 1.84, 4.62, 0.57
14, 2.24, 4.72, 0.56
15, 2.33, 4.87, 0.57
3, 1.66, 4.38, 0.51
4, 1.73, 4.53, 0.55
5, 1.84, 4.56, 0.55
6, 1.86, 4.53, 0.54
7, 1.74, 4.54, 0.54
8, 2.20, 4.53, 0.58
9, 2.14, 4.62, 0.53
10, 2.85, 4.63, 0.57
11, 2.60, 4.62, 0.64
12, 1.93, 4.59, 0.55
13, 1.84, 4.60, 0.54
14, 1.90, 4.65, 0.53
15, 2.17, 4.62, 0.61
3, 2.04, 4.61, 0.57
4, 5.19, 4.46, 0.61
5, 2.35, 4.46, 0.60
6, 2.27, 4.29, 0.75
7, 4.40, 4.40, 0.69
8, 9.68, 8.60, 0.80
9, 1.96, 4.53, 0.58
10, 1.92, 4.57, 0.59
11, 1.81, 4.58, 0.54
12, 1.99, 4.68, 0.61
13, 2.06, 4.73, 0.65
14, 2.48, 4.73, 0.68
15, 2.98, 4.75, 0.62
3, 3.39, 4.50, 0.59
4, 2.42, 4.38, 0.67
5, 2.31, 4.43, 0.63
6, 1.89, 4.40, 0.52
7, 3.10, 4.56, 0.56
8, 3.53, 4.69, 0.61
9, 2.00, 4.61, 0.56
10, 2.12, 4.40, 0.52
11, 1.93, 4.69, 0.57
12, 2.01, 4.74, 0.60
13, 2.40, 4.63, 0.60
14, 1.92, 4.68, 0.56
15, 1.96, 4.66, 0.57
3, 1.97, 4.58, 0.56
4, 2.63, 4.68, 0.63
5, 2.26, 4.54, 0.56
6, 1.86, 4.53, 0.56
7, 1.86, 4.57, 0.56
8, 2.55, 4.64, 0.60
9, 3.11, 4.60, 0.56
10, 2.33, 4.62, 0.60
11, 3.93, 4.64, 0.63
12, 3.30, 4.81, 0.64
13, 2.51, 4.78, 0.61
14, 1.92, 4.65, 0.56
15, 1.94, 4.67, 0.58
3, 2.46, 4.59, 0.64
4, 3.83, 4.53, 0.58
5, 1.88, 4.51, 0.55
6, 1.91, 4.56, 0.59
7, 1.89, 4.70, 0.58
8, 1.92, 4.63, 0.57
9, 1.84, 4.51, 0.54
10, 1.88, 4.61, 0.55
11, 1.94, 4.73, 0.57
12, 1.98, 4.73, 0.59
13, 2.01, 4.67, 0.58
14, 1.89, 4.64, 0.56
15, 1.96, 4.74, 0.59
3, 1.96, 4.57, 0.57
4, 2.78, 4.53, 0.56
5, 1.88, 4.65, 0.58
6, 1.85, 4.54, 0.55
7, 1.87, 4.63, 0.56
8, 1.91, 4.53, 0.58
9, 1.98, 4.49, 0.55
10, 2.68, 4.63, 0.58
11, 2.11, 4.53, 0.56
12, 2.42, 4.59, 0.56
13, 1.98, 4.71, 0.60
14, 1.95, 4.74, 0.57
15, 1.97, 4.76, 0.60
3, 2.19, 4.47, 0.55
4, 1.80, 4.49, 0.54
5, 1.86, 4.54, 0.56
6, 2.11, 4.49, 0.55
7, 2.26, 4.67, 0.60
8, 2.61, 4.52, 0.58
9, 1.91, 4.67, 0.59
10, 1.88, 4.60, 0.56
11, 1.90, 4.64, 0.57
12, 2.22, 4.65, 0.57
13, 1.97, 4.71, 0.58
14, 2.00, 4.81, 0.59
15, 2.25, 4.86, 0.61
